Base URL,URL,Status Code,Status
https://www.amazon.com,https://www.amazon.com/Never-Flinch-Novel-Stephen-King/dp/1668089335/?_encoding=UTF8&pd_rd_w=7jZMP&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_283155,500,Broken
https://www.amazon.com,https://www.amazon.com/customer-preferences/edit?ie=UTF8&ref_=footer_cop&preferencesReturnUrl=%2F,200,Valid
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=fitness%20gear&pd_rd_w=lNc7D&content-id=amzn1.sym.3fdbc1ee-e2a3-48ef-a93a-bce40e980706&pf_rd_p=3fdbc1ee-e2a3-48ef-a93a-bce40e980706&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/Amazon-Video/b/?ie=UTF8&node=2858778011&ref_=nav_cs_prime_video,503,Broken
https://www.amazon.com,https://www.amazon.com/Gaiam-Essentials-Fitness-Exercise-Easy-Cinch/dp/B07H9PDL2Y/?_encoding=UTF8&pd_rd_w=sffwV&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_3375251,500,Broken
https://www.amazon.com,https://www.amazon.com/gp/browse.html?node=230659011&ref_=footer_amazonglobal,503,Broken
https://www.amazon.com,https://www.amazon.com/s/?_encoding=UTF8&k=electronics&pd_rd_w=KeZkL&content-id=amzn1.sym.69a935ef-cee6-41d5-aefa-c36bfc7821bc&pf_rd_p=69a935ef-cee6-41d5-aefa-c36bfc7821bc&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_unk,503,Broken
https://www.amazon.com,https://www.amazon.com/Nightingale-Novel-Kristin-Hannah/dp/1250080401/?_encoding=UTF8&pd_rd_w=7jZMP&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_283155,500,Broken
https://www.amazon.com,https://www.amazon.com/LISEN-Retractable-Charger-Charging-Accessories/dp/B0D4215HCX/?_encoding=UTF8&pd_rd_w=LV6jt&content-id=amzn1.sym.7f957896-9457-4ac3-8c2b-58f2b6be2857&pf_rd_p=7f957896-9457-4ac3-8c2b-58f2b6be2857&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_exports_top_sellers_unrec,500,Broken
https://www.amazon.com,https://www.amazon.com/Wishbone-Kitchen-Cookbook-Seasonal-Entertaining/dp/0593835956/?_encoding=UTF8&pd_rd_w=7jZMP&content-id=amzn1.sym.9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_p=9929d3ab-edb7-4ef5-a232-26d90f828fa5&pf_rd_r=X4BPV004GWXWASMGWCQ6&pd_rd_wg=YkLta&pd_rd_r=a60114e2-4cb8-404a-bb1e-c0cfbced1e59&ref_=pd_hp_d_btf_crs_zg_bs_283155,500,Broken
